userid	newsid
9383923	100654303
3323023	100647113
7590572	100650702
1051235	100646087
1327969	100646087
3506171	100647825
9383679	100651502
7689759	100646555
2569471	100646680
6254536	100649537
3328455	100637151
4520002	100633200
11902132	100657261
1730106	100645962
5274043	100649202
284741	100645335
4098396	100647825
5288294	100649040
5021540	100649040
2851318	100633200
2812146	100646153
441308	100637151
11906732	100651182
4502622	100648768
2143757	100646153
1262389	100646087
3874431	100647842
3601876	100647243
1883795	100646153
473115	100645478
5986358	100649537
5899817	100649537
3900459	100647825
3141721	100487446
7895047	100651130
337968	100633200
5828668	100649646
4850735	100640893
9960963	100653403
687844	100643612
4245057	100633200
1111344	100636362
9051	100637151
3584586	100646790
560387	100633200
10456207	100651182
2919282	100646722
1049634	100646087
12784956	100651182
10673126	100652919
8403983	100651469
596511	100645428
2594676	100646153
2837213	100646722
3322427	100637151
437307	100645483
7600188	100650668
4897905	100649503
9489281	100651177
75	100637151
8202748	100651469
5744217	100645359
317167	100645081
7993784	100649503
275035	100645440
9028565	100651469
11966331	100657261
217978	100637151
10070574	100653403
4893590	100649040
5994168	100649537
11088172	100651182
3534921	100647243
7066998	100646555
2813547	100646153
1062159	100637151
5929693	100641066
9319332	100651950
2710378	100646872
4305	100637151
263447	100634859
137597	100644648
2810014	100633200
3541980	100646872
8304513	100651469
5764369	100640893
9934455	100653403
779104	100637151
8368650	100651467
3016840	100646722
7199283	100650010
600572	100645495
9915093	100653403
3014320	100646722
5018669	100649214
10448923	100654337
4532995	100648717
12832524	100657374
5155735	100649202
12824949	100658441
9284435	100651950
4540579	100648768
900805	100644250
4621925	100648768
1446903	100646308
8309163	100651469
662678	100645485
120440	100644648
2846249	100646087
1580175	100646153
1627403	100646153
647257	100633200
3850896	100647825
2596889	100646201
2826631	100646722
1731240	100646087
318431	100645398
12382248	100657261
1459334	100646153
8093846	100650702
3321198	100647825
3985133	100647914
4628650	100648768
3998320	100647825
1034269	100646153
3039616	100637151
10455375	100647745
82032	100642964
2898391	100646872
1334970	100646087
2577034	100646087
1197633	100646087
5047046	100649260
561075	100645495
9914874	100653403
811795	100634859
7603738	100650220
3880724	100646280
11737138	100653515
3697936	100640893
3630481	100647710
2298862	100649569
901608	100646153
8259536	100651469
11994778	100657261
4266570	100640893
11025171	100655044
100862	100637151
4950228	100648768
2796143	100646080
1230610	100646153
7602678	100642309
5847763	100637175
7776665	100650702
9567144	100647712
4000986	100647825
12373235	100657261
6934473	100649543
11986928	100657261
4554697	100648768
3831880	100647915
7841217	100650702
9314500	100651950
3435479	100647416
260970	100634859
159075	100645169
485387	100634859
8278104	100651469
305623	100633200
1825263	100646153
602498	100645962
1825597	100646153
4896334	100649040
1846391	100646087
3346093	100647416
3603788	100646872
8241668	100651469
3727	100641384
7617002	100642618
9130030	100647712
6196788	100644067
2692837	100646872
9526512	100652434
3402941	100637136
942058	100646087
1072632	100646087
1548628	100633200
299212	100645335
408580	100645428
445300	100634859
9024717	100651469
116063	100633200
4633598	100648768
2033870	100646087
294625	100645962
11111811	100655399
9494654	100651950
10909803	100654455
1234622	100633200
9920416	100653293
1768407	100646153
6128447	100649202
1598078	100645962
7130688	100650220
5902593	100648178
12799363	100658441
125122	100645258
3606280	100647710
7652567	100650220
4170068	100637175
10735829	100654204
6147908	100649537
6147909	100649537
584768	100645485
8936831	100651212
9295521	100651950
8252086	100651469
12800471	100658504
1183986	100646087
143857	100645322
5803054	100649040
957395	100646153
1244832	100633200
7111595	100650220
7669194	100650220
4543321	100648768
9955900	100653403
1173731	100646080
9944364	100653403
2858313	100646153
698825	100634859
3325194	100647416
1287343	100646087
3448771	100646872
2348804	100646712
1036792	100646153
614206	100645485
3711250	100637136
3813530	100647915
9308489	100651950
9910816	100653403
2710149	100646872
1366294	100646153
99656	100645282
1135259	100646087
3821568	100647915
71451	100644648
2727642	100637151
955763	100646087
2518111	100646153
10190064	100653403
4466441	100651890
239754	100646695
2740750	100646722
2923739	100646153
2014595	100646087
9656622	100652686
5107956	100649202
5066874	100649260
31665	100641384
9292979	100651950
2755594	100646153
3205055	100646406
1130856	100646153
10844144	100654498
849204	100634859
2711558	100646872
2195427	100646087
5737275	100649537
5741982	100647243
12398137	100657261
3628807	100647243
548033	100645485
7484916	100619291
1089024	100646680
2906345	100645169
8192653	100651270
302826	100645335
667170	100645485
12786566	100651182
3291445	100647243
1270152	100646087
13036560	100629430
11092020	100651182
496319	100645485
640758	100645962
8340064	100651469
8321897	100647712
3510580	100647416
585572	100645495
5711443	100649537
6100092	100649739
2721399	100633200
1762806	100646308
500204	100637151
941414	100646087
5249416	100649202
5772684	100649537
3197918	100646722
5898976	100649537
872456	100645518
1103196	100646087
2336537	100646087
10111179	100647712
10018712	100653403
4507912	100648768
1070171	100646153
1258306	100637151
1703678	100646153
2682673	100646722
697486	100644660
3599660	100648402
1583528	100633200
4874378	100648768
9081664	100651469
4533245	100648768
8239123	100651469
562159	100645962
7269624	100650220
2793817	100647246
7137646	100644067
450980	100645485
956904	100646087
1545688	100408133
4675889	100648768
9990343	100653403
4781801	100648691
1429355	100646087
5144370	100649040
4539927	100648766
1237892	100646141
8839958	100651469
3951583	100647825
1804165	100646317
7336430	100650220
1904382	100646153
5067609	100648059
10112155	100653403
10440154	100653403
9902394	100647672
27337	100645184
6494306	100649040
7686789	100650824
4576384	100648768
4533494	100648735
10503214	100652919
7370487	100650220
2662749	100646872
9573117	100652418
444324	100645962
1588752	100646153
1047933	100646680
3093837	100646790
947013	100646087
1548106	100646680
499995	100637151
7085714	100650220
561826	100634859
2670935	100646147
7384558	100649202
8226214	100651469
7134848	100650220
8205351	100651469
1221986	100646087
1978356	100646087
4876231	100649040
7066171	100646555
1196218	100646153
36888	100637151
4579950	100648889
7716041	100644067
270247	100645448
2784076	100646153
3705697	100633200
641169	100645485
5364271	100649040
1058649	100646153
693481	100634859
441328	100637151
212860	100645398
10663271	100654204
9040286	100647745
441327	100645335
11368957	100656239
753726	100645483
3337786	100637136
5914900	100649202
58883	100645209
2767676	100646722
107685	100644648
6894583	100649646
534165	100645485
9928688	100653403
3780342	100647915
21566	100637151
9080615	100651469
5045357	100649040
317762	100633200
9737739	100652586
5764739	100309305
8405448	100651469
8752098	100651469
588190	100645485
2989218	100637136
3346939	100646872
12818935	100658519
698459	100645962
1500243	100646087
12378313	100657261
719	100644648
9989123	100653403
8588275	100651469
10636315	100651182
2968061	100646790
3348576	100647416
3509368	100646872
1793021	100646680
1547370	100633200
4411877	100648593
9309143	100651950
597543	100645338
271665	100645169
9309149	100651809
8244741	100651469
5748925	100649537
5748926	100648645
10917126	100655104
1043302	100646153
1062172	100646087
9076660	100647712
1292003	100646153
258634	100645189
7156977	100650220
1655411	100642302
7236396	100646555
522118	100646087
7086438	100650220
2380887	100646680
735658	100645335
5872039	100649040
6512751	100649537
3314262	100633200
6764564	100649537
5584218	100649202
2652867	100646153
4544306	100633200
332621	100646153
3593722	100647710
1114258	100637151
961488	100646153
4164424	100633200
7127679	100650220
7127678	100650220
11576716	100656239
31417	100633200
4379888	100648593
4503391	100648768
672333	100633200
5720821	100649537
4919243	100649260
2433697	100637151
9921965	100653403
491596	100645485
9025875	100651469
4310438	100646153
2573201	100646695
1792734	100643321
1724807	100645962
12981767	100658561
6476863	100649537
4605455	100648768
109624	100645205
2791884	100646153
8330791	100651130
456239	100645318
446201	100645485
3703893	100647243
8203176	100651469
1224914	100646087
5940796	100649202
11064144	100655420
4957947	100649202
4622567	100648768
9900706	100653403
957995	100633200
2660265	100388220
7070789	100650220
3135691	100646153
525938	100633200
3515543	100647416
5867201	100649646
3071484	100646153
88741	100576297
4908233	100648768
8191267	100651469
65052	100633200
5731677	100649537
1003109	100646153
716363	100634859
1055016	100646087
683946	100645962
12002945	100657261
4862454	100649040
52853	100644648
9936929	100653403
1755053	100646087
3878288	100647915
1447953	100646153
1231857	100646087
4129978	100647825
5830842	100649040
11918804	100651182
10024203	100653403
7161180	100650220
9096095	100647712
965483	100646680
12322937	100657721
2722703	100646722
766207	100644748
4599328	100648768
465143	100645962
3020783	100646872
493593	100645398
11713978	100656915
9914906	100653403
1032851	100646087
1039805	100646153
4294786	100648598
12000046	100653515
1871474	100646087
10075535	100653403
5995411	100649537
12701964	100658096
2328020	100646680
7075570	100650220
274792	100634859
3338455	100647806
4896359	100649202
8214080	100651469
4592506	100648768
10637965	100651182
10637966	100653515
1563723	100633200
5020539	100649040
9905284	100647672
43644	100637151
694892	100634859
7180856	100650220
7625736	100651130
8454586	100651469
523893	100637151
5934132	100649537
4512412	100648768
1285903	100645940
7608794	100650220
4512419	100648768
4215218	100648568
7202384	100628508
146357	100630448
6263536	100649040
4236235	100648402
7337091	100646555
2744679	100646153
4392157	100648593
254400	100645366
5718668	100649537
13045442	100658670
9478205	100651950
10020002	100653403
4910513	100637175
4910510	100649040
8813338	100647672
1235913	100637151
8248304	100647712
1145073	100646087
802837	100645495
4527901	100648768
8369341	100651469
1013023	100646087
304853	100645428
929984	100646117
10433748	100653403
883642	100646446
3225744	100646722
1595441	100646087
5893764	100633200
3652607	100647710
1321153	100646722
163712	100644648
10006255	100653403
1062585	100646087
4518421	100640893
3359186	100647710
12414442	100657261
9720367	100652686
1637316	100646153
310818	100645026
11784354	100657253
5979465	100649524
8296852	100651469
1293275	100646087
4991018	100648768
11933813	100657261
7069746	100644052
8804	100637151
3675718	100653465
8224808	100651469
4325876	100648598
1919615	100633200
6650307	100649537
179403	100645209
1017140	100646087
778400	100645485
1331976	100646087
5883291	100649537
548584	100645316
4867740	100633200
971196	100646087
3729656	100647825
471652	100634859
3283513	100647441
10959131	100647190
2842533	100646905
746209	100645485
9463547	100647745
9947694	100653403
7615425	100651130
4287231	100648645
7670474	100644067
6062062	100633200
2659114	100646722
10442995	100653403
2906360	100637151
3129123	100633200
1636999	100646680
2283779	100646087
4844544	100649260
5873654	100633200
92692	100637151
9994118	100647672
3732726	100647915
2565851	100645776
234112	100644648
5281735	100649260
1680306	100646087
3490972	100647710
3126388	100646171
4515597	100648768
11920082	100657261
2753767	100637151
3356454	100647710
77522	100637151
7211787	100650220
2655760	100646872
2182786	100645537
1181286	100646087
69840	100644562
9621570	100647712
941435	100646087
8286610	100651469
381680	100648453
1194467	100646087
5764889	100649889
3311135	100637136
3750079	100647915
11431798	100655938
9269106	100651950
11958916	100657261
9127887	100651934
1596659	100646153
8366202	100651469
38324	100634859
1571571	100646153
770470	100633200
2484065	100646680
3331791	100647416
7188335	100648892
9629502	100647712
1361356	100646087
1865746	100646153
3728747	100647416
942208	100646153
1526161	100646087
8236402	100651469
598261	100645537
32692	100645322
8465814	100651469
9958683	100653403
2584902	100645962
6327699	100645708
11707415	100652966
6499320	100649646
542516	100633200
3733454	100647915
127453	100634859
4703112	100648768
7217528	100650220
1900843	100646087
4394866	100648598
6424442	100649518
11000097	100653515
6307891	100649537
3814393	100647915
12983048	100656987
7121151	100650220
7112959	100650220
1519235	100646087
124152	100645303
2761535	100646722
9963169	100653403
1882405	100646087
5049384	100649040
3707407	100637175
6833250	100649537
2815185	100633200
12719764	100658012
2656238	100646722
1413992	100646153
1246514	100646087
8140575	100650702
1412021	100646087
12989190	100656987
7698760	100650702
196187	100645258
1404844	100646087
1739161	100645940
7139922	100650220
1454200	100646680
7286476	100650220
64472	100644024
9553893	100647745
3982929	100647915
344866	100645335
7573792	100651130
3704823	100648366
8237233	100651469
842268	100645335
210119	100625054
3191333	100646153
1133079	100646087
1163656	100646087
1681887	100646153
7043453	100608327
545983	100645485
5531896	100649202
1589288	100646153
7081754	100650220
923585	100645962
6064963	100646555
4905987	100649040
9708800	100651337
12830341	100658519
3525225	100647243
2900186	100646722
10456570	100653403
269566	100645335
2061695	100646087
2326409	100646680
353247	100645428
4395796	100648595
6591773	100649537
3380039	100637151
9930674	100653403
3323113	100637136
4662673	100648768
9343145	100651950
5011269	100633200
4591769	100648768
5909749	100649537
7101267	100650220
10729379	100654491
4974240	100649260
4913633	100649040
711242	100645483
7755233	100650220
9471838	100647712
455331	100645483
11939570	100657261
5148640	100648768
7808407	100650707
645063	100645709
1086318	100646087
10904972	100653515
457425	100645485
10465875	100652919
2689375	100646153
1455811	100646680
626640	100633200
2224965	100645940
3977816	100647825
11923966	100657261
3405348	100647243
1630108	100646680
1067720	100646087
4956447	100640893
8702602	100647243
3210347	100646656
760084	100605656
265805	100634859
8214338	100651469
694316	100645495
7282752	100650220
1976812	100646087
1046745	100646153
1044922	100637151
8195832	100651469
2923522	100642596
7123173	100644052
8945948	100651469
1169796	100646147
78607	100644851
4635529	100648768
6333246	100648994
234930	100646790
584133	100633200
1334061	100646087
94528	100633200
1035112	100646087
976418	100443883
5950805	100649537
83670	100644137
2771711	100646872
655144	100637151
11142518	100655375
1020333	100644648
147673	100645282
4631415	100643259
894995	100644630
6332290	100649537
4530270	100648768
4194588	100637175
11749445	100644851
9919786	100647712
1127389	100637151
1436873	100646087
1592852	100646087
4341047	100648593
7079501	100650220
3784413	100637136
1723411	100646087
3426694	100637136
8429715	100651469
9106173	100647712
1095608	100646153
2755410	100646722
7068774	100650220
3813256	100647915
5262782	100649260
2964085	100646722
1259722	100646153
10623108	100654204
7475613	100650633
8322113	100651469
9673127	100647712
2868002	100646722
8305201	100651469
738347	100645940
6002649	100649553
123015	100642811
745948	100645485
3997660	100647914
6998128	100649633
6257958	100624973
982011	100646087
2273628	100646153
2957840	100633200
4540188	100648768
9281469	100619605
3837726	100633200
32200	100645209
9951213	100653403
12693963	100653955
5167077	100649202
748521	100646004
7727552	100651177
9390850	100651913
353032	100645448
3014102	100645322
8220020	100651469
12020007	100657261
9964511	100653403
5772168	100645359
2775707	100646722
3878511	100647825
4530647	100648768
13038152	100644750
65714	100576137
2210589	100646087
617366	100634859
3735478	100647825
1712410	100646153
2759449	100646722
9333602	100651594
3954221	100647915
3350412	100637136
9915921	100653403
9924355	100653403
350753	100634859
3327624	100637151
10900318	100651157
1004909	100633200
954096	100646087
1783002	100646087
2883884	100637151
2723459	100646872
2759625	100646722
11939765	100657261
5937187	100649040
3572471	100637136
1059495	100646153
4176352	100640893
2721631	100646153
2815574	100646872
4865129	100649040
3379374	100633200
12680796	100651182
2757700	100646905
5932697	100649646
4032485	100647825
9015211	100651469
12982391	100658501
396086	100645428
744313	100645776
4515522	100648598
742447	100633200
2856879	100637151
2726000	100646153
2726001	100646722
3961135	100647915
111	100644648
2925038	100646872
254427	100638488
467007	100637151
1054077	100646153
2990388	100646872
9142874	100651858
90780	100633200
514176	100645962
9984391	100653403
9458405	100647712
10669960	100654302
7612411	100650702
7612141	100651130
80693	100644648
7608260	100644052
4949545	100647243
2766795	100646872
3446810	100637151
11388517	100656239
3372201	100647416
4451336	100648579
4505464	100637175
12419340	100652966
11352776	100656239
2740329	100646872
5840317	100649537
2774029	100646722
11694441	100656207
1869327	100646087
1087544	100646153
7232843	100650220
5059537	100649260
1595464	100646680
1252765	100646087
517035	100645485
48798	100645189
1174984	100646087
1381524	100646087
9948491	100653403
5047826	100649250
12953877	100658561
129046	100645322
9921568	100653403
3349580	100637136
6896402	100649537
506291	100633200
620954	100645485
9944491	100653403
1566916	100646153
5897867	100649537
563898	100637151
10663402	100654455
1771033	100644621
2819893	100646872
2629449	100647940
8227462	100651469
983011	100646722
5797243	100640893
4170355	100640893
1310860	100646722
1977433	100645527
7570546	100650702
3705268	100637151
5436278	100649040
2981194	100646153
10439011	100653403
4863606	100637175
5125644	100649040
7640863	100650824
1247240	100646087
3269511	100646872
310766	100637151
7098275	100650220
4922123	100640893
502979	100634859
1095022	100646722
4538415	100648768
4574618	100648768
1783688	100646087
2742975	100645716
11987108	100229621
1144092	100646680
4870504	100649202
11987103	100657261
9633881	100647712
9031942	100651469
12464214	100648645
4213237	100640893
9538857	100652176
7067347	100650220
9917195	100653403
3386768	100637151
2783824	100646872
1449973	100646722
10443132	100653403
2810261	100646153
1239454	100646087
1369237	100646153
1044441	100646087
9952364	100653362
5782335	100649040
1440463	100646087
160410	100645047
1409297	100646087
6499692	100635560
8197313	100651469
7417516	100650220
7158286	100650010
2676146	100646722
